protocol,domain_name,address,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,abnormal_url,domain_registration_length,age_of_domain,dns_record,statistical_report
http,www.uvm.edu,~uvmchs/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~vtreads/uvmhome.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.snellingcenter.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~epscor/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~plantbio/?page=research.html&amp;sm=researchmenu.html,2,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,vtaes/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~cdci/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,cwf.uvm.edu,cris/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvminnovations.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.rcgrd.uvm.edu,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.dad.state.vt.us,atp/resource%20links/communication.htm,0,0,0,0,1,0,0,1,1,1,1,1,1
http,www.uvm.edu,envnr/vtcfwru/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~envnr/sal/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~compor/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~pmrc/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,vtspacegrant.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,uvmtoday/community.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dpelkey/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,agave.garden.org,~aaronh/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~learnco/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~police/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~spirit/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~counscen/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~oies/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~women/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~ccpuvm/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~lgbtqa/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,ctl.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,health/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~tpswww/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,uds.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~access/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmiac/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~career,0,0,0,0,0,0,0,1,1,1,1,1,1
http,siri.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,esf.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~wrtngctr/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.vermontlaw.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.woodbury-college.edu,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.gwvirginia.gwu.edu,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.cdu.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.umtweb.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.virginia529.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cordobauniversity.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.artinstitutes.edu,arlington/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.gobuilders.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.abbc.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.averett.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.averettcougars.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bluefield.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bluefield.edu,templates/system/details.asp?id=30250&amp;pid=250316,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bridgewater.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bridgewater.edu,athletics,0,0,0,0,0,0,0,1,1,1,1,1,1
http,christ-college.com,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.christendom.edu,athletics/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cnu.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cnubooks.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,eebweb.arizona.edu,faculty/hopp/vireo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.utahbirds.org,birdsofutah/birdsl-r/plumbeousvireo.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.greglasley.net,gvireo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,birds.cornell.edu,bfl/speciesaccts/casvir.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i6230id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.wbu.com,chipperwoods/photos/revireo.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.stanfordalumni.org,birdsite/text/species/hutton's_vireo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i6290id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,faculty.ncwc.edu,mbrooks/pif/bird%20profiles/whiteeyed_vireo.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.arthurgrosset.com,sabirds/rufous-browed%20peppershrike.html,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.arthurgrosset.com,sabirds/slaty-cappedshrike-vireo.html,0,0,0,0,0,0,1,1,1,1,1,1,1
http,audubon2.org,webapp/watchlist/viewspecies.jsp?id=31,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i6330id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.amonline.net.au,factsheets/silvereye.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,nhs_w_eye.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.birdlife.org,datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7451&amp;m=0,2,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nzbirds.com,birds/tauhou.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/estrildid_finch,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/swee_waxbill,0,0,0,0,0,0,0,1,1,1,1,1,1
http,astorwilliam.tripod.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/muscicapidae,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.naturia.per.sg,buloh/birds/copsychus_saularis.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.birdguides.com,species/species.asp?sp=137055,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdguides.com,species/species.asp?sp=137026,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdguides.com,species/species.asp?sp=137063,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdguides.com,species/species.asp?sp=137056,0,0,0,0,0,0,0,1,1,1,1,1,1
http,ibc.hbw.com,ibc/phtml/familia.phtml?idfamilia=141,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/pycnonotidae,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.naturia.per.sg,buloh/birds/pycnonotus_goiavier.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.birdlife.org,datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7299&amp;m=0,2,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdlife.org,datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7305&amp;m=0,2,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdlife.org,datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7304&amp;m=0,2,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/cisticolidae,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.naturia.per.sg,buloh/birds/prinia_flaviventris.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/nectarinidae,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.naturia.per.sg,buloh/birds/nectarina_calcosthetha.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.naturia.per.sg,buloh/birds/nectarina_jugularis.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,home1.gte.net,dgl1/pelican.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,raysweb.net,specialplaces/pages/pelican.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/pelecanus_erythrorhynchos.html,2,0,0,0,2,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/pelecanus_occidentalis.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,gw_pelican.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,pb_pelican.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,migratorybirds.fws.gov,issues/cormorant/greatlakes_q&amp;a.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,web.tiscali.it,sv2001/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,nzbirds.com,birds/kawau.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.coldwaterimages.com,brandt_s_cormorant.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,great_cormorant.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,cormorant-lt.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/sula_nebouxii.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,bioweb.uwlax.edu,bio203/s2008/kops_aman/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.fws.gov,midway/mabo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/sula_(bird),0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.fws.gov,midway/brbo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.fws.gov,midway/rfbo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nzbirds.com,birds/takapu.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/darter,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,darter.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,ibc.hbw.com,ibc/phtml/familia.phtml?idfamilia=18,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.thebigzoo.com,animals/lesser_flamingo.asp,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,flamingo22701/flamingo_mania,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,petsburgh/1975/flamingo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/phoenicopterus_ruber.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i1820id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,animals.about.com,od/birds/p/greaterflamingo.htm,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.stanford.edu,group/stanfordbirds/text/essays/flamingo_feeding.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,bioweb.uwlax.edu,bio203/s2007/greaney_megh,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,flamingo_g.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,flamingo_l.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.bbc.co.uk,nature/wildfacts/factfiles/3104.shtml,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.montereybay.com,creagrus/woodpeckers.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,montereybay.com,creagrus/barbets.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,montereybay.com,creagrus/asian_barbets.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,montereybay.com,creagrus/african_barbets.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/classification/piciformes.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,pelotes.jea.com,animalfact/birds/woodpeck.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,barbet-wh.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,ry_barbet.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.honoluluzoo.org,red_and_yellow_barbet.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,d_barbet.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,tinker-rf.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,nubian_wp.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.juliezickefoose.com,articles/ivory_billed_wp.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.museum.lsu.edu,~remsen/ibw.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.rainforestconservation.org,data_sheets/birds/cc_woodpecker.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/sounds/campephilus_guatemalensis.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.npr.org,templates/story/story.php?storyid=4622633,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.sciencemag.org,cgi/content/abstract/1114103,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.corante.com,loom/archives/2005/04/28/reports_of_my_extinction_are_greatly_exaggerated.php,1,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nature.org,ivorybill/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.ivorybill.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.fws.gov,ivorybill/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.ivorybills.blogspot.com,,0,0,0,0,2,0,1,1,1,1,1,1,1
http,www.ibwo.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.ivory-bill-woodpecker.com,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.birds.cornell.edu,ivory/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,web2.uwindsor.ca,courses/biology/dmennill/ibwo/ibwoindex.php,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.avesphoto.com,website/na/species/flkgil-1.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nenature.com,northernflicker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i4140id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i4050id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.mangoverde.com,birdsound/spec/spec104-167.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nenature.com,pileatedwoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.pileatedwoodpeckercentral.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,birds.cornell.edu,bfl/speciesaccts/lewwoo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.focusonnature.com,puertoricanwoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.landiss.com,woodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i4110id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.birdphotography.com,species/giwo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdsofoklahoma.net,gfwoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.arthurgrosset.com,sabirds/whitewoodpecker.html,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.nenature.com,redheadedwoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nenature.com,redbelliedwoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/melanerpes_formicivorus.html,2,0,0,0,2,0,0,1,1,1,1,1,1
http,www.birding.com,topbirds/572aw.asp,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birds.cornell.edu,allaboutbirds/birdguide/red-bellied_woodpecker_dtl.html,2,0,0,0,2,0,0,1,1,1,1,1,1
http,www.birds.cornell.edu,allaboutbirds/birdguide/red-headed_woodpecker.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.squirrelhouse.com,enter/birds/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,rcwrecovery.fws.gov,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.wbu.com,chipperwoods/photos/downy.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i3970id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i3960id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.wbu.com,chipperwoods/photos/hwood.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i3980id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i4010id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.birdnature.com,bb3tw.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nenature.com,downywoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nenature.com,hairywoodpecker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,birds.cornell.edu,bfl/speciesaccts/ariwoo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/picoides_scalaris.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.woodpeckersofeurope.info,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birds.cornell.edu,allaboutbirds/birdguide/nuttalls_woodpecker_dtl.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,biology.mhc.edu,ybsa/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,imnh.isu.edu,digitalatlas/bio/birds/wdpkrs/rnsa/rnsa_mai.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.stanfordalumni.org,birdsite/text/species/red-breasted_sapsucker.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birdphotography.com,species/rbsa.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i4021id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.nenature.com,yellowbelliedsapsucker.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,imnh.isu.edu,digitalatlas/bio/birds/wdpkrs/wisa/wisa_mai.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.birds.cornell.edu,allaboutbirds/birdguide/yellow-bellied_sapsucker.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,bioweb.uwlax.edu,bio203/s2008/todd_ange/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,barb-bt.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,barb-sf.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,barb-rf.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i0011id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.dnr.state.wi.us,org/land/er/factsheets/birds/rdnkgr.htm,0,0,0,0,1,0,0,1,1,1,1,1,1
http,www.nenature.com,piedbilledgrebe.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.npwrc.usgs.gov,resource/birds/forest/species/podinigr.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.npwrc.usgs.gov,resource/birds/forest/species/podipodi.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.neseabirds.com,sheargreat.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.neseabirds.com,shearcory.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.neseabirds.com,shearwatermanx.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.neseabirds.com,shearwateraudubon.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.avesphoto.com,website/na/species/shwlit-1.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.austmus.gov.au,factsheets/wandering_albatross.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.shearwaterjourneys.com,shyalbatross.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.neseabirds.com,stormpwsp.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.neseabirds.com,stormpetrelwf.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.seabirding.com,bpiimage.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.oceanwanderers.com,bermudapet.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.borealforest.org,world/birds/short_tailed_shearwater.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,nzbirds.com,birds/bluepetrel.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.avesphoto.com,website/na/species/petbcp-2.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mbr-pwrc.usgs.gov,id/framlst/i1090id.html,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.birdguides.com,species/species.asp?sp=011003,0,0,0,0,0,0,0,1,1,1,1,1,1
http,nzbirds.com,birds/titi.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.falklandsconservation.com,wildlife/albatross/black-browed-albatross.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.falklandsconservation.com,wildlife/albatross/southern-giant-petrel.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.falklandsconservation.com,wildlife/albatross/white-chinned-petrel.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.parrotsinternational.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.netpets.com,birds/reference/lafeber/8/incredible_beak.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,hatchedtoflyfree.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,vtpb-www2.cvm.tamu.edu,brightsmith/,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.cityparrots.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nzbirds.com,birds/sulphurcrested.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,papagaio2000.sites.uol.com.br,indexing.htm,0,0,0,0,1,0,0,1,1,1,1,1,1
http,www.nepa.gov.jm,yourenv/biodiversity/species/black_billed.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.avesphoto.com,website/na/species/parrcr-1.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.oaklandzoo.org,meet_the_animals/yellow-naped-amazon-parrot*,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.greatgreenmacaw.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,hatchedtoflyfree.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bluemacaws.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,freespace.virgin.net,susan.armitage/macaws.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.macawlanding.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,vtpb-www2.cvm.tamu.edu,brightsmith/,0,0,0,1,2,0,0,1,1,1,1,1,1
http,www.nzbirds.com,birds/kakarikiyellow.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,nzbirds.com,birds/antipodesparakeet.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,animaldiversity.ummz.umich.edu,site/accounts/information/nestor_notabilis.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.nzbirds.com,birds/kea.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,nzbirds.com,birds/kaka.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,haryana-online.com,fauna/birds/alexandrine_parakeet.htm,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.birdlife.org,datazone/species/index.html?action=spchtmdetails.asp&amp;sid=1530&amp;m=0,2,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kakapo.net,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,en.wikipedia.org,wiki/kakapo,0,0,0,0,0,0,0,1,1,1,1,1,1
http,nzbirds.com,birds/kakapo.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kakaporecovery.org.nz,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,bioweb.uwlax.edu,bio203/s2008/runde_sama/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kenyabirds.org.uk,parrot-ob.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.wingscentral.org,aps/faqcapes.aspx,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.wingscc.com,aps/poicep.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.seabirds.org,penguins.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.penguin.net.nz,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.bluemoon.net,~opus/nframe/penguin.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,octopus.gma.org,surfing/antarctica/penguin.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.antarcticconnection.com,antarctic/wildlife/penguins/index.shtml,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.penguins.cl,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.falklands.net,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,englishnf.pinguins.info,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.gdargaud.net,antarctica/penguins.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.adelie.pwp.blueyonder.co.uk,http,0,0,0,0,1,0,1,1,1,1,1,1,1
http,caixa.com.br.fgtsagendesaqueconta.com,"consulta8523211/principal.php?seg=11,17,42,AM,131,5,05,000000,12,11.fgts",2,0,0,0,1,0,0,1,1,1,1,1,1
http,hissoulreason.com,js/homepage/home/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,unauthorizd.newebpage.com,webapps/66fbf/,0,0,0,0,0,0,0,1,1,1,1,1,1
